% LogFile created by the 'GetSensorData' App for Android.
% Date of creation: Sun Dec 10 13:13:53 GMT+01:00 2023
% Developed by LOPSI research group at CAR-CSIC, Spain (http://www.car.upm-csic.es/lopsi)
% Version 2.0 November 2016
% The 'GetSensorData' program stores information from Smartphone/Tablet internal sensors (Accelerometers, Gyroscopes, Magnetometers, Pressure, Ambient Light, Orientation, Sound level, GPS/GNSS positio, WiFi RSS, Cellular/GSM/3G signal strength,...) and also from external devices (e.g. RFCode RFID reader, XSens IMU or LPMS-B IMU)
%
% Phone used for this logfile:
% Manufacturer:            	samsung
% Model:                   	SM-P610
% API Android version:     	30
% Android version Release: 	11
%
% LogFile Data format:
% Accelerometer data: 	'ACCE;AppTimestamp(s);SensorTimestamp(s);Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Accuracy(integer)'
% Gyroscope data:     	'GYRO;AppTimestamp(s);SensorTimestamp(s);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Accuracy(integer)'
% Magnetometer data:  	'MAGN;AppTimestamp(s);SensorTimestamp(s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Accuracy(integer)'
% Pressure data:      	'PRES;AppTimestamp(s);SensorTimestamp(s);Pres(mbar);Accuracy(integer)'
% Light data:         	'LIGH;AppTimestamp(s);SensorTimestamp(s);Light(lux);Accuracy(integer)'
% Proximity data:     	'PROX;AppTimestamp(s);SensorTimestamp(s);prox(?);Accuracy(integer)'
% Humidity data:      	'HUMI;AppTimestamp(s);SensorTimestamp(s);humi(Percentage);Accuracy(integer)'
% Temperature data:   	'TEMP;AppTimestamp(s);SensorTimestamp(s);temp(Celsius);Accuracy(integer)'
% Orientation data:   	'AHRS;AppTimestamp(s);SensorTimestamp(s);PitchX(deg);RollY(deg);YawZ(deg);RotVecX();RotVecY();RotVecZ();Accuracy(int)'
% GNSS/GPS data:      	'GNSS;AppTimestamp(s);SensorTimeStamp(s);Latit(deg);Long(deg);Altitude(m);Bearing(deg);Accuracy(m);Speed(m/s);SatInView;SatInUse'
% WIFI data:          	'WIFI;AppTimestamp(s);SensorTimeStamp(s);Name_SSID;MAC_BSSID;RSS(dBm);'
% Bluetooth data:     	'BLUE;AppTimestamp(s);Name;MAC_Address;RSS(dBm);'
% BLE 4.0 data:       	'BLE4;AppTimestamp(s);MajorID;MinorID;RSS(dBm);'
% Sound data:         	'SOUN;AppTimestamp(s);RMS;Pressure(Pa);SPL(dB);'
% RFID Reader data:   	'RFID;AppTimestamp(s);ReaderNumber(int);TagID(int);RSS_A(dBm);RSS_B(dBm);'
% IMU XSens data:     	'IMUX;AppTimestamp(s);SensorTimestamp(s);Counter;Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Roll(deg);Pitch(deg);Yaw(deg);Quat(1);Quat(2);Quat(3);Quat(4);Pressure(mbar);Temp(Celsius)'
% IMU LPMS-B data:    	'IMUL;AppTimestamp(s);SensorTimestamp(s);Counter;Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Roll(deg);Pitch(deg);Yaw(deg);Quat(1);Quat(2);Quat(3);Quat(4);Pressure(mbar);Temp(Celsius)'
% POSI Reference:    		'POSI;Timestamp(s);Counter;Latitude(degrees); Longitude(degrees);floor ID(0,1,2..4);Building ID(0,1,2..3);'
% 
% Note that there are two timestamps: 
%  -'AppTimestamp' is set by the Android App as data is read. It is not representative of when data is actually captured by the sensor (but has a common time reference for all sensors)
%  -'SensorTimestamp' is set by the sensor itself (the delta_time=SensorTimestamp(k)-SensorTimestamp(k-1) between two consecutive samples is an accurate estimate of the sampling interval). This timestamp is better for integrating inertial data. 

WIFI;5.316;956518.638;HV-GUEST;2c:5a:0f:39:13:8d;-81
WIFI;5.316;956518.638;eduroam;2c:5a:0f:39:13:8f;-81
WIFI;5.316;956518.638;HV-INTERNAL;24:16:9d:4f:bf:24;-83
WIFI;5.316;956518.638;HV-HYBRID;24:16:9d:4f:bf:23;-84
WIFI;5.316;956518.638;HV-GUEST;24:16:9d:4f:bf:22;-85
WIFI;5.316;956518.638;HV-INTERNAL;24:16:9d:4f:bf:2b;-87
WIFI;5.316;956518.638;HV-GUEST;24:16:9d:4f:bf:2d;-88
WIFI;5.316;956518.638;HV-HYBRID;24:16:9d:4f:bf:2c;-88
WIFI;5.316;956518.638;HV-COF;70:b3:17:6e:cb:8e;-88
WIFI;5.316;956518.638;HV-GUEST;70:b3:17:6e:cb:8d;-89
WIFI;5.316;956518.638;HV-ONBOARD;70:b3:17:6e:cb:8c;-89
WIFI;5.316;956518.638;eduroam;70:b3:17:6e:cb:8f;-90
ACCE;5.417;956519.710;0.31603;6.44519;7.73088;3
GYRO;5.418;956519.710;0.02077;0.02663;-0.03036;3
ACCE;5.418;956519.730;0.28730;6.44519;7.70694;3
GYRO;5.419;956519.730;0.03462;0.00852;0.00107;3
ACCE;5.420;956519.750;0.33519;6.45956;7.56568;3
GYRO;5.420;956519.750;0.04208;0.00160;0.02663;3
ACCE;5.421;956519.770;0.39025;6.43322;7.55131;3
GYRO;5.422;956519.770;0.02823;0.00905;0.04474;3
ACCE;5.423;956519.790;0.44772;6.34942;7.52976;3
GYRO;5.424;956519.790;0.01704;0.00852;0.05273;3
ACCE;5.425;956519.810;0.47405;6.27999;7.46991;3
GYRO;5.426;956519.810;-0.01385;0.00852;0.05167;3
SOUN;5.438;31.67;0.00097;33.68
ACCE;5.441;956519.830;0.51236;6.19619;7.50343;3
GYRO;5.442;956519.830;-0.03728;0.01651;0.04527;3
ACCE;5.459;956519.850;0.50757;6.12676;7.55610;3
GYRO;5.460;956519.850;-0.05965;0.02131;0.03302;3
ACCE;5.479;956519.870;0.49321;6.07888;7.63990;3
GYRO;5.481;956519.870;-0.06658;0.01491;0.01917;3
ACCE;5.500;956519.890;0.45969;6.06691;7.68539;3
GYRO;5.501;956519.890;-0.06658;0.00746;0.00426;3
ACCE;5.520;956519.910;0.43574;6.07648;7.67102;3
GYRO;5.520;956519.910;-0.06711;0.00373;-0.00799;3
ACCE;5.540;956519.929;0.43574;6.10761;7.72130;3
GYRO;5.542;956519.930;-0.05433;0.00586;-0.01864;3
ACCE;5.559;956519.949;0.41899;6.12437;7.81467;3
GYRO;5.560;956519.950;-0.04740;0.00639;-0.02503;3
ACCE;5.579;956519.969;0.40941;6.14113;7.84340;3
GYRO;5.580;956519.970;-0.03569;-0.01119;-0.02610;3
ACCE;5.600;956519.989;0.39265;6.17704;7.79313;3
GYRO;5.601;956519.989;-0.03409;-0.01385;-0.02770;3
ACCE;5.620;956520.009;0.37589;6.20098;7.75482;3
GYRO;5.620;956520.009;-0.01385;-0.01704;-0.02770;3
ACCE;5.640;956520.029;0.36152;6.18183;7.75482;3
GYRO;5.641;956520.029;0.00053;-0.00959;-0.02929;3
ACCE;5.660;956520.049;0.39744;6.15549;7.77158;3
GYRO;5.661;956520.049;0.02237;-0.01278;-0.02557;3
ACCE;5.680;956520.069;0.40223;6.10761;7.71172;3
GYRO;5.681;956520.069;0.03462;-0.00373;-0.02024;3
ACCE;5.700;956520.089;0.38786;6.10521;7.71172;3
GYRO;5.701;956520.089;0.05859;-0.00692;-0.01438;3
LIGH;5.701;956520.090;172.0;3
ACCE;5.719;956520.109;0.36392;6.15549;7.66623;3
GYRO;5.720;956520.109;0.06232;-0.00373;-0.01385;3
ACCE;5.739;956520.129;0.36392;6.23450;7.59680;3
GYRO;5.740;956520.129;0.05859;-0.00373;-0.01864;3
ACCE;5.758;956520.149;0.37828;6.31351;7.54892;3
GYRO;5.759;956520.149;0.05326;0.00959;-0.01438;3
ACCE;5.778;956520.169;0.34955;6.33985;7.56568;3
GYRO;5.779;956520.169;0.04048;0.02557;0.00160;3
ACCE;5.799;956520.189;0.33519;6.34703;7.65426;3
GYRO;5.800;956520.189;0.02876;0.01065;0.01438;3
ACCE;5.819;956520.209;0.35674;6.34703;7.62553;3
GYRO;5.820;956520.209;0.01225;-0.00053;0.02663;3
ACCE;5.840;956520.229;0.38547;6.30872;7.54413;3
GYRO;5.840;956520.229;-0.00639;0.00426;0.03036;3
ACCE;5.862;956520.249;0.37828;6.25605;7.59441;3
GYRO;5.863;956520.249;-0.00639;0.01012;0.03196;3
LIGH;5.864;956520.249;171.0;3
ACCE;5.880;956520.269;0.40223;6.22492;7.62553;3
GYRO;5.881;956520.269;-0.01012;0.00799;0.02716;3
ACCE;5.900;956520.289;0.42138;6.22253;7.62793;3
GYRO;5.901;956520.289;-0.00373;0.00746;0.02184;3
ACCE;5.920;956520.309;0.42617;6.19619;7.66384;3
GYRO;5.921;956520.309;-0.01172;0.00639;0.01704;3
ACCE;5.940;956520.329;0.42856;6.20098;7.70215;3
GYRO;5.941;956520.329;-0.01172;-0.00053;0.01172;3
ACCE;5.960;956520.349;0.45011;6.19619;7.69496;3
GYRO;5.961;956520.349;-0.01971;-0.01332;0.00479;3
ACCE;5.980;956520.369;0.46926;6.22014;7.63990;3
GYRO;5.981;956520.369;-0.01651;-0.02237;0.00000;3
SOUN;5.991;464.73;0.01418;57.01
ACCE;6.000;956520.389;0.48123;6.20817;7.55610;3
GYRO;6.002;956520.389;-0.02077;-0.01278;-0.00586;3
ACCE;6.020;956520.409;0.45250;6.20817;7.63990;3
GYRO;6.021;956520.409;-0.01811;-0.00160;-0.01225;3
ACCE;6.040;956520.429;0.41899;6.20817;7.66384;3
GYRO;6.040;956520.429;-0.01172;0.00586;-0.02077;3
ACCE;6.059;956520.449;0.41420;6.21535;7.75961;3
GYRO;6.060;956520.449;-0.00320;0.00160;-0.02024;3
ACCE;6.079;956520.469;0.38786;6.19859;7.75961;3
GYRO;6.080;956520.469;0.01172;-0.00959;-0.01598;3
ACCE;6.099;956520.489;0.39504;6.20098;7.71891;3
GYRO;6.100;956520.489;0.01278;-0.01332;-0.01438;3
ACCE;6.120;956520.509;0.40701;6.24408;7.67581;3
GYRO;6.121;956520.509;0.02450;-0.00852;-0.00799;3
ACCE;6.140;956520.529;0.37828;6.24168;7.65426;3
GYRO;6.141;956520.529;0.02770;-0.00639;-0.00533;3
ACCE;6.160;956520.549;0.39983;6.26323;7.62074;3
GYRO;6.162;956520.549;0.03515;0.00107;0.00107;3
ACCE;6.180;956520.569;0.38068;6.24168;7.62793;3
GYRO;6.181;956520.569;0.02876;-0.00107;0.00426;3
ACCE;6.200;956520.589;0.40223;6.26563;7.58483;3
GYRO;6.201;956520.589;0.02024;-0.00639;0.00692;3
ACCE;6.220;956520.609;0.41180;6.26563;7.55131;3
GYRO;6.221;956520.609;0.00160;0.00639;0.01065;3
ACCE;6.240;956520.629;0.39504;6.25126;7.60159;3
GYRO;6.241;956520.629;-0.00639;0.00852;0.01598;3
ACCE;6.260;956520.649;0.40941;6.23211;7.59201;3
GYRO;6.262;956520.649;-0.01438;0.00639;0.01917;3
ACCE;6.280;956520.669;0.44053;6.22971;7.59441;3
GYRO;6.281;956520.669;-0.02397;0.01971;0.01917;3
ACCE;6.300;956520.689;0.42856;6.20577;7.67821;3
GYRO;6.301;956520.689;-0.02503;0.01917;0.01971;3
ACCE;6.320;956520.709;0.41899;6.19380;7.67342;3
GYRO;6.321;956520.709;-0.02450;0.01278;0.01704;3
ACCE;6.340;956520.729;0.45011;6.17465;7.71651;3
GYRO;6.341;956520.729;-0.01172;0.00586;0.01864;3
ACCE;6.360;956520.749;0.46448;6.16746;7.71172;3
GYRO;6.361;956520.749;-0.00852;0.00852;0.01065;3
ACCE;6.380;956520.769;0.47645;6.14592;7.73567;3
GYRO;6.381;956520.769;0.00586;0.00479;0.00000;3
ACCE;6.399;956520.789;0.46448;6.15789;7.66863;3
GYRO;6.401;956520.789;0.00533;-0.00746;-0.01385;3
ACCE;6.420;956520.809;0.46448;6.21774;7.59441;3
GYRO;6.421;956520.809;0.01545;0.00266;-0.01971;3
ACCE;6.440;956520.829;0.43335;6.26563;7.65426;3
GYRO;6.441;956520.829;0.01811;0.00746;-0.02024;3
ACCE;6.460;956520.849;0.39744;6.29675;7.69257;3
GYRO;6.461;956520.849;0.02397;0.00586;-0.01758;3
ACCE;6.479;956520.869;0.38547;6.30154;7.69736;3
GYRO;6.480;956520.869;0.02770;-0.00266;-0.01225;3
ACCE;6.505;956520.889;0.36392;6.27760;7.63272;3
GYRO;6.506;956520.889;0.02503;-0.00160;-0.00692;3
ACCE;6.519;956520.909;0.36871;6.23929;7.63990;3
GYRO;6.520;956520.909;0.03089;-0.00373;-0.00266;3
ACCE;6.539;956520.929;0.38547;6.24647;7.67102;3
GYRO;6.540;956520.929;0.03089;-0.00373;0.00107;3
SOUN;6.544;73.36;0.00224;40.98
ACCE;6.559;956520.949;0.36152;6.25605;7.66145;3
GYRO;6.559;956520.949;0.02770;-0.01598;0.00266;3
ACCE;6.578;956520.969;0.33998;6.22492;7.57525;3
GYRO;6.579;956520.969;0.01065;-0.01651;0.00266;3
ACCE;6.599;956520.989;0.37828;6.25605;7.51300;3
GYRO;6.600;956520.989;0.01119;-0.01065;0.00639;3
ACCE;6.619;956521.009;0.41659;6.26084;7.63750;3
GYRO;6.620;956521.009;0.00479;0.00053;0.01704;3
ACCE;6.639;956521.029;0.39504;6.17943;7.69975;3
GYRO;6.640;956521.029;-0.00266;-0.01438;0.02290;3
ACCE;6.659;956521.049;0.41659;6.13873;7.57525;3
GYRO;6.660;956521.049;-0.02663;-0.02290;0.01971;3
ACCE;6.679;956521.069;0.42138;6.16746;7.47709;3
GYRO;6.680;956521.069;-0.02876;-0.01278;0.01704;3
ACCE;6.699;956521.089;0.39744;6.22492;7.52976;3
GYRO;6.700;956521.089;-0.03143;0.01651;0.01545;3
ACCE;6.719;956521.109;0.36152;6.23211;7.66145;3
GYRO;6.720;956521.109;-0.02663;0.01598;0.01385;3
ACCE;6.739;956521.129;0.40462;6.24647;7.69257;3
GYRO;6.739;956521.129;-0.02397;0.00959;0.01065;3
ACCE;6.758;956521.149;0.45011;6.26323;7.73327;3
GYRO;6.759;956521.149;-0.02450;0.00959;0.01651;3
ACCE;6.778;956521.169;0.43574;6.24887;7.75482;3
GYRO;6.779;956521.169;-0.00852;-0.00746;0.02237;3
ACCE;6.799;956521.188;0.46926;6.27520;7.72130;3
GYRO;6.800;956521.189;-0.00426;-0.01065;0.02397;3
ACCE;6.819;956521.209;0.47405;6.25844;7.63750;3
GYRO;6.820;956521.209;0.01119;-0.01598;0.02770;3
LIGH;6.820;956521.209;172.0;3
ACCE;6.839;956521.228;0.45250;6.21295;7.65426;3
GYRO;6.840;956521.229;0.01385;-0.01491;0.02237;3
ACCE;6.859;956521.248;0.46448;6.22971;7.62074;3
GYRO;6.861;956521.248;0.02024;-0.01119;0.01864;3
ACCE;6.879;956521.268;0.47166;6.21295;7.65426;3
GYRO;6.880;956521.268;0.01385;-0.00746;0.01119;3
ACCE;6.900;956521.288;0.46687;6.16746;7.66384;3
GYRO;6.901;956521.288;0.01598;-0.00905;0.00639;3
ACCE;6.918;956521.308;0.48123;6.18422;7.63990;3
GYRO;6.919;956521.308;0.01278;-0.01704;0.00373;3
ACCE;6.939;956521.328;0.48842;6.19380;7.66145;3
GYRO;6.940;956521.328;0.01758;-0.02663;0.00639;3
ACCE;6.959;956521.348;0.47405;6.20098;7.54652;3
GYRO;6.960;956521.348;0.01172;-0.03728;0.00479;3
ACCE;6.978;956521.368;0.49081;6.20577;7.51061;3
GYRO;6.979;956521.368;0.00053;-0.02024;0.00213;3
SOUN;6.985;23.23;0.00071;30.99
ACCE;6.999;956521.388;0.48123;6.19619;7.57286;3
GYRO;7.000;956521.388;-0.00479;-0.00746;-0.00320;3
ACCE;7.019;956521.408;0.46448;6.21535;7.62793;3
GYRO;7.020;956521.408;-0.01225;-0.01332;-0.00639;3
ACCE;7.039;956521.428;0.45011;6.24408;7.62074;3
GYRO;7.041;956521.428;-0.01704;-0.02344;-0.00266;3
ACCE;7.060;956521.448;0.44532;6.26084;7.55371;3
GYRO;7.060;956521.448;-0.02770;-0.02077;0.00160;3
ACCE;7.079;956521.468;0.48602;6.29436;7.58722;3
GYRO;7.080;956521.468;-0.02397;-0.00852;0.00852;3
ACCE;7.099;956521.488;0.47645;6.28239;7.62793;3
GYRO;7.100;956521.488;-0.03143;-0.00266;0.01438;3
ACCE;7.119;956521.508;0.46926;6.24408;7.66863;3
GYRO;7.120;956521.508;-0.03036;-0.00266;0.02503;3
ACCE;7.139;956521.528;0.46687;6.18901;7.69975;3
GYRO;7.140;956521.528;-0.03515;-0.01012;0.02823;3
ACCE;7.159;956521.548;0.46926;6.15310;7.74285;3
GYRO;7.160;956521.548;-0.03462;-0.02450;0.02770;3
ACCE;7.179;956521.568;0.52433;6.21774;7.75243;3
GYRO;7.180;956521.568;-0.03089;-0.03728;0.03196;3
ACCE;7.199;956521.588;0.53151;6.14592;7.67821;3
GYRO;7.200;956521.588;-0.01598;-0.05593;0.02557;3
ACCE;7.219;956521.608;0.57461;6.17943;7.55610;3
GYRO;7.220;956521.608;-0.01385;-0.04634;0.01811;3
ACCE;7.239;956521.628;0.60573;6.15070;7.60638;3
GYRO;7.240;956521.628;-0.01811;-0.02077;0.01119;3
ACCE;7.259;956521.648;0.58179;6.13155;7.60877;3
GYRO;7.260;956521.648;-0.01758;-0.00905;0.00266;3
ACCE;7.279;956521.668;0.59616;6.19141;7.64947;3
GYRO;7.280;956521.668;-0.02131;0.00852;-0.00586;3
ACCE;7.300;956521.688;0.53870;6.19141;7.71172;3
GYRO;7.301;956521.688;-0.01065;-0.00107;-0.00213;3
ACCE;7.320;956521.708;0.53630;6.21295;7.67342;3
GYRO;7.321;956521.708;-0.01545;0.00053;0.00320;3
WIFI;7.325;956518.638;HV-GUEST;48:8b:0a:cb:6a:0d;-61
WIFI;7.325;956518.638;eduroam;48:8b:0a:cb:6a:0f;-61
WIFI;7.325;956518.638;HV-INTERNAL;48:8b:0a:cb:6a:0b;-61
WIFI;7.325;956518.638;HV-COF;48:8b:0a:cb:6a:0e;-62
WIFI;7.325;956518.638;SAMPAD;3e:3f:0b:b2:1b:41;-63
WIFI;7.325;956518.638;SAMGAST;2a:3f:0b:b2:1b:41;-63
WIFI;7.325;956518.638;HV-HYBRID;48:8b:0a:cb:6a:0c;-63
WIFI;7.325;956518.638;SAMFAST;26:3f:0b:b2:1b:41;-64
WIFI;7.325;956518.638;HV-COF;48:8b:0a:cb:6a:01;-68
WIFI;7.325;956518.638;HV-GUEST;48:8b:0a:cb:6a:02;-68
WIFI;7.325;956518.638;HV-HYBRID;48:8b:0a:cb:6a:03;-68
WIFI;7.325;956518.638;DIRECT-65-HP PageWide Pro 477dw;12:62:e5:29:cc:65;-68
WIFI;7.325;956518.638;;12:3f:0b:b2:1b:41;-69
WIFI;7.325;956518.638;HV-INTERNAL;48:8b:0a:c8:1f:a4;-72
WIFI;7.325;956518.638;DIRECT-wv-H104-TEACH-nUYP;34:f6:4b:40:14:d0;-73
WIFI;7.325;956518.638;eduroam;48:8b:0a:cb:74:cf;-73
WIFI;7.325;956518.638;HV-COF;48:8b:0a:cb:74:ce;-73
WIFI;7.325;956518.638;HV-GUEST;48:8b:0a:cb:74:cd;-73
WIFI;7.325;956518.638;HV-HYBRID;48:8b:0a:cb:74:cc;-73
WIFI;7.325;956518.638;HV-INTERNAL;48:8b:0a:cb:74:cb;-73
WIFI;7.325;956518.638;HV-HYBRID;48:8b:0a:c8:1f:a3;-74
WIFI;7.325;956518.638;HV-GUEST;48:8b:0a:c8:1f:a2;-74
WIFI;7.325;956518.638;eduroam;48:8b:0a:c8:1f:a0;-74
WIFI;7.325;956518.638;eduroam;48:8b:0a:cb:74:c0;-74
WIFI;7.325;956518.638;HV-COF;48:8b:0a:c8:1f:a1;-74
WIFI;7.325;956518.638;HV-GUEST;48:8b:0a:cb:74:c2;-75
WIFI;7.325;956518.638;SAMWIR;2e:3f:1b:b2:1b:41;-76
WIFI;7.325;956518.638;SAMGAST;2a:3f:1b:b2:1b:41;-76
WIFI;7.325;956518.638;HV-HYBRID;48:8b:0a:cb:74:c3;-76
WIFI;7.325;956518.638;HV-COF;48:8b:0a:cb:74:c1;-76
WIFI;7.325;956518.638;SAMFAST;26:3f:1b:b2:1b:41;-77
WIFI;7.325;956518.638;SAMPAD;3e:3f:1b:b2:1b:41;-77
WIFI;7.325;956518.638;HV-INTERNAL;48:8b:0a:cb:74:c4;-77
WIFI;7.325;956518.638;HV-INTERNAL;2c:5a:0f:39:13:84;-77
WIFI;7.325;956518.638;HV-HYBRID;48:8b:0a:c8:1f:ac;-77
WIFI;7.325;956518.638;eduroam;48:8b:0a:c8:1f:af;-77
WIFI;7.325;956518.638;HV-COF;48:8b:0a:c8:1f:ae;-77
WIFI;7.325;956518.638;;12:3f:1b:b2:1b:41;-77
WIFI;7.325;956518.638;eduroam;2c:5a:0f:39:13:80;-78
WIFI;7.325;956518.638;HV-GUEST;2c:5a:0f:39:13:82;-78
WIFI;7.325;956518.638;HV-HYBRID;2c:5a:0f:39:13:83;-78
WIFI;7.325;956518.638;HV-GUEST;48:8b:0a:c8:1f:ad;-78
WIFI;7.325;956518.638;HV-INTERNAL;48:8b:0a:c8:1f:ab;-78
WIFI;7.325;956518.638;HV-INTERNAL;2c:5a:0f:39:13:8b;-79
WIFI;7.325;956518.638;HV-COF;2c:5a:0f:39:13:81;-79
WIFI;7.325;956518.638;HV-GUEST;48:8b:0a:cb:5e:a2;-79
WIFI;7.325;956518.638;HV-COF;2c:5a:0f:39:13:8e;-80
WIFI;7.325;956518.638;HV-HYBRID;2c:5a:0f:39:13:8c;-80
WIFI;7.325;956518.638;HV-HYBRID;48:8b:0a:cb:5e:a3;-80
WIFI;7.325;956518.638;HV-GUEST;2c:5a:0f:39:13:8d;-81
WIFI;7.325;956518.638;eduroam;2c:5a:0f:39:13:8f;-81
WIFI;7.325;956518.638;HV-INTERNAL;24:16:9d:4f:bf:24;-83
WIFI;7.325;956518.638;HV-HYBRID;24:16:9d:4f:bf:23;-84
WIFI;7.325;956518.638;HV-GUEST;24:16:9d:4f:bf:22;-85
WIFI;7.325;956518.638;HV-INTERNAL;24:16:9d:4f:bf:2b;-87
WIFI;7.325;956518.638;HV-GUEST;24:16:9d:4f:bf:2d;-88
WIFI;7.325;956518.638;HV-HYBRID;24:16:9d:4f:bf:2c;-88
WIFI;7.325;956518.638;HV-COF;70:b3:17:6e:cb:8e;-88
WIFI;7.325;956518.638;HV-GUEST;70:b3:17:6e:cb:8d;-89
WIFI;7.325;956518.638;HV-ONBOARD;70:b3:17:6e:cb:8c;-89
WIFI;7.325;956518.638;eduroam;70:b3:17:6e:cb:8f;-90
ACCE;7.431;956521.728;0.45490;6.13873;7.66145;3
GYRO;7.432;956521.728;-0.01864;0.00373;0.00266;3
ACCE;7.432;956521.748;0.53391;6.16507;7.67581;3
GYRO;7.432;956521.748;-0.01332;-0.00160;0.00320;3
ACCE;7.433;956521.768;0.53151;6.14113;7.66623;3
GYRO;7.433;956521.768;-0.02077;0.01278;-0.00160;3
ACCE;7.433;956521.788;0.54588;6.12916;7.73567;3
GYRO;7.433;956521.788;-0.01598;0.00639;-0.00426;3
ACCE;7.434;956521.808;0.52672;6.16746;7.71172;3
GYRO;7.434;956521.808;-0.01332;0.00213;-0.00479;3
ACCE;7.438;956521.828;0.54588;6.17465;7.74764;3
GYRO;7.438;956521.828;0.00533;-0.00053;-0.00373;3
ACCE;7.458;956521.848;0.53630;6.17704;7.72130;3
GYRO;7.459;956521.848;0.01172;-0.00692;-0.00479;3
ACCE;7.478;956521.868;0.56024;6.23211;7.68778;3
GYRO;7.480;956521.868;0.01864;0.00479;-0.00266;3
ACCE;7.499;956521.888;0.53630;6.22971;7.77637;3
GYRO;7.500;956521.888;0.02344;-0.00266;0.00426;3
ACCE;7.518;956521.908;0.50518;6.18901;7.70215;3
GYRO;7.519;956521.908;0.01917;-0.01332;0.00213;3
ACCE;7.538;956521.928;0.51954;6.20098;7.63272;3
GYRO;7.538;956521.928;0.02397;-0.01225;0.00160;3
SOUN;7.539;624.81;0.01907;59.59
ACCE;7.558;956521.948;0.52672;6.10761;7.75003;3
GYRO;7.560;956521.948;0.02770;-0.02290;-0.00160;3
ACCE;7.578;956521.968;0.55067;6.06212;7.78834;3
GYRO;7.579;956521.968;0.04048;-0.04847;-0.01332;3
ACCE;7.598;956521.988;0.63446;6.03818;7.66384;3
GYRO;7.599;956521.988;0.03782;-0.05699;-0.02610;3
ACCE;7.619;956522.008;0.64404;6.04536;7.54174;3
GYRO;7.620;956522.008;0.04421;-0.04687;-0.04048;3
ACCE;7.638;956522.028;0.59855;6.09324;7.48906;3
GYRO;7.639;956522.028;0.03835;-0.02503;-0.05646;3
ACCE;7.659;956522.048;0.58658;6.22014;7.52019;3
GYRO;7.660;956522.048;0.03249;-0.00852;-0.06818;3
ACCE;7.679;956522.068;0.54827;6.33027;7.53695;3
GYRO;7.680;956522.068;0.01651;0.00586;-0.06498;3
ACCE;7.699;956522.088;0.49321;6.39731;7.57286;3
GYRO;7.700;956522.088;-0.00107;0.01012;-0.05007;3
ACCE;7.717;956522.108;0.45490;6.38294;7.69736;3
GYRO;7.718;956522.108;-0.02237;-0.00373;-0.02983;3
ACCE;7.737;956522.128;0.39983;6.31830;7.74764;3
GYRO;7.738;956522.128;-0.03728;-0.02503;-0.01172;3
ACCE;7.757;956522.148;0.47166;6.35900;7.59920;3
GYRO;7.758;956522.148;-0.04048;-0.03622;0.00373;3
ACCE;7.777;956522.168;0.55306;6.33745;7.56568;3
GYRO;7.778;956522.168;-0.04474;-0.01758;0.02131;3
LIGH;7.778;956522.168;170.0;3
ACCE;7.797;956522.188;0.54348;6.23690;7.61596;3
GYRO;7.798;956522.188;-0.03302;-0.00639;0.03089;3
ACCE;7.818;956522.208;0.51236;6.15549;7.74285;3
GYRO;7.819;956522.208;-0.03356;-0.00852;0.02823;3
ACCE;7.838;956522.228;0.53391;6.15549;7.65666;3
GYRO;7.839;956522.228;-0.03196;-0.01811;0.02344;3
ACCE;7.858;956522.248;0.55067;6.16746;7.63511;3
GYRO;7.860;956522.248;-0.03675;-0.00586;0.02077;3
ACCE;7.878;956522.268;0.56024;6.18183;7.69736;3
GYRO;7.880;956522.268;-0.02024;-0.00266;0.02344;3
ACCE;7.898;956522.288;0.56503;6.16507;7.70454;3
GYRO;7.899;956522.288;-0.01332;-0.00479;0.02077;3
ACCE;7.918;956522.308;0.57700;6.14592;7.70933;3
GYRO;7.919;956522.308;-0.00266;-0.00373;0.01438;3
ACCE;7.938;956522.328;0.59137;6.16507;7.71891;3
GYRO;7.939;956522.328;0.00320;-0.00692;0.00799;3
LIGH;7.940;956522.328;171.0;3
ACCE;7.957;956522.348;0.62489;6.18662;7.69018;3
GYRO;7.958;956522.348;0.01119;-0.00905;0.00000;3
ACCE;7.978;956522.368;0.60813;6.19619;7.63511;3
GYRO;7.978;956522.368;0.01704;0.00479;-0.00320;3
SOUN;7.980;9.87;0.00030;23.55
ACCE;7.998;956522.388;0.59376;6.19859;7.65666;3
GYRO;7.998;956522.388;0.02184;0.01225;-0.00746;3
ACCE;8.018;956522.408;0.57940;6.18901;7.71891;3
GYRO;8.019;956522.408;0.02929;0.01172;-0.00426;3
ACCE;8.038;956522.428;0.58179;6.18901;7.66384;3
GYRO;8.039;956522.428;0.02290;0.00586;-0.00373;3
ACCE;8.058;956522.448;0.58897;6.15549;7.64947;3
GYRO;8.059;956522.448;0.02450;0.00692;-0.00479;3
